season,date,regular,playoffs,away,home,score_away,score_home,whos_favored,spread,total,moneyline_away,moneyline_home,underdog_wins,underdog_covers_no_win,fave_covers,ATS_outcome,Season_Type
2020,2020-09-12,False,True,hou,lal,96,119,home,6.5,218.0,210.0,-260.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-13,False,True,lac,den,98,111,away,8.5,214.5,-400.0,330.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-15,False,True,den,lac,104,89,home,7.5,207.5,280.0,-340.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-15,False,True,mia,bos,117,114,home,2.0,209.5,115.0,-135.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-17,False,True,mia,bos,106,101,home,3.0,208.0,135.0,-155.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-18,False,True,den,lal,114,126,home,7.0,210.5,245.0,-290.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-19,False,True,bos,mia,117,106,away,3.5,208.5,-165.0,145.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-20,False,True,den,lal,103,105,home,7.5,216.5,250.0,-300.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-09-22,False,True,lal,den,106,114,away,6.0,214.5,-255.0,215.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-23,False,True,bos,mia,109,112,away,3.5,212.0,-165.0,145.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-24,False,True,lal,den,114,108,away,6.0,213.5,-250.0,210.0,False,Push,False,Push,Playoffs
2020,2020-09-25,False,True,mia,bos,108,121,home,3.5,213.5,140.0,-160.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-26,False,True,den,lal,107,117,home,5.0,216.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-27,False,True,bos,mia,113,125,away,3.0,216.0,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-30,False,True,mia,lal,98,116,home,4.5,217.5,165.0,-185.0,False,False,True,Favorite Covers,Playoffs
2020,2020-10-02,False,True,mia,lal,114,124,home,10.0,216.5,450.0,-600.0,False,Push,False,Push,Playoffs
2020,2020-10-04,False,True,lal,mia,104,115,away,9.5,220.0,-420.0,350.0,True,False,False,Underdog Wins,Playoffs
2020,2020-10-06,False,True,lal,mia,102,96,away,7.0,218.0,-330.0,270.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-10-09,False,True,mia,lal,111,108,home,7.0,215.0,280.0,-340.0,True,False,False,Underdog Wins,Playoffs
2020,2020-10-11,False,True,lal,mia,106,93,away,5.5,215.0,-250.0,210.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-22,False,True,mia,mil,107,109,home,5.5,226.0,190.0,-220.0,False,True,False,Underdog Covers But Loses,Playoffs
2021,2021-05-22,False,True,bos,bkn,93,104,home,8.0,232.5,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-22,False,True,dal,lac,113,103,home,6.0,217.5,210.0,-250.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-22,False,True,por,den,123,109,home,1.0,226.0,100.0,-120.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-23,False,True,atl,ny,107,105,home,1.0,214.0,100.0,-120.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-23,False,True,wsh,phi,118,125,home,8.0,227.5,300.0,-360.0,False,True,False,Underdog Covers But Loses,Playoffs
2021,2021-05-23,False,True,lal,phx,90,99,home,2.0,213.5,120.0,-140.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-23,False,True,mem,utah,112,109,home,8.0,216.5,315.0,-375.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-24,False,True,mia,mil,98,132,home,5.0,223.5,180.0,-210.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-24,False,True,por,den,109,128,home,2.0,224.5,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-25,False,True,bos,bkn,108,130,home,9.0,228.0,400.0,-500.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-25,False,True,lal,phx,109,102,away,2.0,210.5,-135.0,115.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-25,False,True,dal,lac,127,121,home,7.0,215.5,260.0,-310.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-26,False,True,wsh,phi,95,120,home,8.0,229.0,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-26,False,True,atl,ny,92,101,home,2.0,213.0,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-26,False,True,mem,utah,129,141,home,10.0,219.5,425.0,-550.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-27,False,True,mil,mia,113,84,away,1.5,224.5,-125.0,105.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-27,False,True,phx,lal,95,109,home,6.5,211.0,240.0,-280.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-27,False,True,den,por,120,115,home,3.5,227.0,150.0,-170.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-28,False,True,ny,atl,94,105,home,4.5,212.0,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-28,False,True,bkn,bos,119,125,away,7.0,227.0,-330.0,270.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-28,False,True,lac,dal,118,108,away,2.5,219.0,-155.0,135.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-29,False,True,mil,mia,120,103,away,4.5,221.5,-185.0,165.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-29,False,True,den,por,95,115,home,4.5,227.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-29,False,True,phi,wsh,132,103,away,5.0,229.0,-220.0,190.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-29,False,True,utah,mem,121,111,away,5.5,224.5,-215.0,185.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-30,False,True,ny,atl,96,113,home,5.0,209.0,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-30,False,True,phx,lal,100,92,home,7.0,209.5,250.0,-300.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-30,False,True,bkn,bos,141,126,away,9.0,228.0,-420.0,350.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-30,False,True,lac,dal,106,81,away,3.5,219.5,-160.0,140.0,False,False,True,Favorite Covers,Playoffs
2021,2021-05-31,False,True,phi,wsh,114,122,away,8.5,231.0,-380.0,320.0,True,False,False,Underdog Wins,Playoffs
2021,2021-05-31,False,True,utah,mem,120,113,away,5.5,224.5,-240.0,200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-01,False,True,bos,bkn,109,123,home,13.0,234.5,750.0,-1200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-01,False,True,por,den,140,147,home,2.0,226.5,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-01,False,True,lal,phx,85,115,home,4.5,209.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-02,False,True,atl,ny,103,89,home,1.0,209.0,100.0,-120.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-02,False,True,dal,lac,105,100,home,7.5,217.5,280.0,-340.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-02,False,True,mem,utah,110,126,home,9.5,226.5,380.0,-460.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-02,False,True,wsh,phi,112,129,home,6.0,229.0,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-03,False,True,phx,lal,113,100,home,3.0,207.5,120.0,-140.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-03,False,True,den,por,126,115,home,5.0,228.0,175.0,-200.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-04,False,True,lac,dal,104,97,away,3.0,215.5,-145.0,125.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-05,False,True,mil,bkn,107,115,home,4.0,239.5,145.0,-165.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-06,False,True,atl,phi,128,124,home,4.5,219.5,170.0,-190.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-06,False,True,dal,lac,111,126,home,6.5,211.5,225.0,-265.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-07,False,True,mil,bkn,86,125,away,1.5,238.0,-135.0,115.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-07,False,True,den,phx,105,122,home,6.0,222.0,190.0,-220.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-08,False,True,atl,phi,102,118,home,6.5,225.5,240.0,-280.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-08,False,True,lac,utah,109,112,home,3.0,222.0,130.0,-150.0,False,Push,False,Push,Playoffs
2021,2021-06-09,False,True,den,phx,98,123,home,5.5,224.5,180.0,-210.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-10,False,True,bkn,mil,83,86,home,3.5,235.0,140.0,-160.0,False,True,False,Underdog Covers But Loses,Playoffs
2021,2021-06-10,False,True,lac,utah,111,117,home,2.5,222.5,120.0,-140.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-11,False,True,phi,atl,127,111,away,2.0,224.5,-130.0,110.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-11,False,True,phx,den,116,102,home,2.0,223.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-12,False,True,utah,lac,106,132,home,4.5,222.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-13,False,True,bkn,mil,96,107,away,2.0,228.5,-135.0,115.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-13,False,True,phx,den,125,118,away,3.0,223.0,-155.0,135.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-14,False,True,phi,atl,100,103,away,2.5,226.0,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-14,False,True,utah,lac,104,118,home,5.0,223.5,190.0,-220.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-15,False,True,mil,bkn,108,114,away,1.0,222.0,-120.0,100.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-16,False,True,atl,phi,109,106,home,7.0,224.0,250.0,-300.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-16,False,True,lac,utah,119,111,home,8.5,219.5,310.0,-370.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-17,False,True,bkn,mil,89,104,home,5.0,220.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-18,False,True,phi,atl,104,99,away,3.0,223.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-18,False,True,utah,lac,119,131,away,2.5,221.0,-155.0,135.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-19,False,True,mil,bkn,115,111,home,2.0,215.5,-145.0,125.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-20,False,True,atl,phi,103,96,home,7.0,216.0,240.0,-280.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-20,False,True,lac,phx,114,120,home,4.0,219.5,150.0,-170.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-22,False,True,lac,phx,103,104,home,4.5,222.5,165.0,-185.0,False,True,False,Underdog Covers But Loses,Playoffs
2021,2021-06-23,False,True,atl,mil,116,113,home,8.0,225.0,300.0,-360.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-24,False,True,phx,lac,92,106,away,1.0,221.0,-115.0,-105.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-25,False,True,atl,mil,91,125,home,8.5,226.0,310.0,-370.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-26,False,True,phx,lac,84,80,home,0.0,217.5,-110.0,-110.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-27,False,True,mil,atl,113,102,away,4.5,224.0,-185.0,165.0,False,False,True,Favorite Covers,Playoffs
2021,2021-06-28,False,True,lac,phx,116,102,home,7.0,213.5,240.0,-280.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-29,False,True,mil,atl,88,110,away,9.0,215.0,-420.0,350.0,True,False,False,Underdog Wins,Playoffs
2021,2021-06-30,False,True,phx,lac,130,103,away,1.0,214.5,-115.0,-105.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-01,False,True,atl,mil,112,123,home,4.5,213.0,165.0,-185.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-03,False,True,mil,atl,118,107,home,3.5,219.5,140.0,-160.0,True,False,False,Underdog Wins,Playoffs
2021,2021-07-06,False,True,mil,phx,105,118,home,4.5,219.5,190.0,-220.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-08,False,True,mil,phx,108,118,home,4.5,221.0,160.0,-180.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-11,False,True,phx,mil,100,120,home,4.5,220.0,180.0,-210.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-14,False,True,phx,mil,103,109,home,4.5,221.0,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2021,2021-07-17,False,True,mil,phx,123,119,home,4.0,220.0,150.0,-170.0,True,False,False,Underdog Wins,Playoffs
2021,2021-07-20,False,True,phx,mil,98,105,home,4.5,221.0,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-16,False,True,utah,dal,99,93,away,5.5,208.0,-230.0,195.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-16,False,True,min,mem,130,117,home,6.5,238.0,225.0,-265.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-16,False,True,tor,phi,111,131,home,5.0,215.5,170.0,-190.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-16,False,True,den,gs,107,123,home,6.0,223.0,215.0,-255.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-17,False,True,bkn,bos,114,115,home,4.0,227.0,150.0,-170.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-17,False,True,atl,mia,91,115,home,6.5,220.5,225.0,-265.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-17,False,True,chi,mil,86,93,home,10.5,230.0,450.0,-600.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-17,False,True,no,phx,99,110,home,9.5,224.0,400.0,-500.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-18,False,True,tor,phi,97,112,home,7.5,217.0,260.0,-310.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-18,False,True,utah,dal,104,110,away,5.0,206.5,-210.0,180.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-18,False,True,den,gs,106,126,home,7.0,222.5,245.0,-290.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-19,False,True,atl,mia,105,115,home,8.0,221.0,270.0,-330.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-19,False,True,min,mem,96,124,home,7.0,240.5,240.0,-280.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-19,False,True,no,phx,125,114,home,9.5,221.5,425.0,-550.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-20,False,True,bkn,bos,107,114,home,3.5,225.0,135.0,-155.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-20,False,True,phi,tor,104,101,away,2.0,216.5,-130.0,110.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-20,False,True,chi,mil,114,110,home,10.0,225.0,400.0,-500.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-21,False,True,mem,min,104,95,away,2.5,237.5,-140.0,120.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-21,False,True,dal,utah,126,118,home,8.5,207.5,325.0,-390.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-21,False,True,gs,den,118,113,away,2.5,222.5,-140.0,120.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-22,False,True,mia,atl,110,111,away,2.0,222.0,-125.0,105.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-22,False,True,mil,chi,111,81,away,2.5,222.0,-145.0,125.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-22,False,True,phx,no,114,111,away,2.5,215.0,-135.0,115.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-23,False,True,phi,tor,102,110,away,3.0,213.0,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-23,False,True,dal,utah,99,100,home,5.5,214.0,200.0,-240.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-23,False,True,bos,bkn,109,103,home,4.0,222.5,155.0,-175.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-23,False,True,mem,min,118,119,away,2.5,232.5,-140.0,120.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-24,False,True,mil,chi,119,95,away,4.5,219.5,-180.0,160.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-24,False,True,gs,den,121,126,away,4.5,224.0,-210.0,180.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-24,False,True,mia,atl,110,86,away,1.0,220.0,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-24,False,True,phx,no,103,118,away,2.0,215.0,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-25,False,True,bos,bkn,116,112,home,1.5,222.0,105.0,-125.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-25,False,True,tor,phi,103,88,home,8.5,211.5,310.0,-370.0,True,False,False,Underdog Wins,Playoffs
2022,2022-04-25,False,True,utah,dal,77,102,home,3.0,212.5,135.0,-155.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-26,False,True,atl,mia,94,97,home,4.0,216.0,165.0,-185.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-26,False,True,min,mem,109,111,home,6.5,231.0,230.0,-270.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-26,False,True,no,phx,97,112,home,6.5,216.0,220.0,-260.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-27,False,True,chi,mil,100,116,home,12.5,217.5,650.0,-1000.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-27,False,True,den,gs,98,102,home,9.0,226.0,375.0,-450.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-04-28,False,True,phx,no,115,109,away,3.5,216.5,-150.0,130.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-28,False,True,dal,utah,98,96,away,1.0,210.0,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-28,False,True,phi,tor,132,97,away,1.0,209.5,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2022,2022-04-29,False,True,mem,min,114,106,away,1.5,229.5,-120.0,100.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-01,False,True,mil,bos,101,89,home,5.0,218.0,170.0,-190.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-01,False,True,gs,mem,117,116,away,2.5,224.0,-145.0,125.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-05-02,False,True,phi,mia,92,106,home,7.5,209.5,310.0,-370.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-02,False,True,dal,phx,114,121,home,6.0,214.5,200.0,-240.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-03,False,True,mil,bos,86,109,home,4.0,216.0,160.0,-180.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-03,False,True,gs,mem,101,106,away,2.0,227.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-04,False,True,phi,mia,103,119,home,8.0,208.5,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-04,False,True,dal,phx,109,129,home,6.0,217.5,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-06,False,True,mia,phi,79,99,home,1.0,210.5,100.0,-120.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-06,False,True,phx,dal,94,103,home,1.0,217.5,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-07,False,True,bos,mil,101,103,home,2.5,212.0,110.0,-130.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-05-07,False,True,mem,gs,112,142,home,7.0,225.5,260.0,-310.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-08,False,True,phx,dal,101,111,away,3.0,214.5,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-08,False,True,mia,phi,108,116,home,2.5,208.0,125.0,-145.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-09,False,True,bos,mil,116,108,home,1.5,213.0,105.0,-125.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-09,False,True,mem,gs,98,101,home,9.5,222.5,425.0,-550.0,False,True,False,Underdog Covers But Loses,Playoffs
2022,2022-05-10,False,True,phi,mia,85,120,home,3.0,208.0,135.0,-155.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-10,False,True,dal,phx,80,110,home,7.0,215.5,250.0,-300.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-11,False,True,mil,bos,110,107,home,4.5,211.5,180.0,-210.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-11,False,True,gs,mem,95,134,away,4.0,219.0,-175.0,155.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-12,False,True,mia,phi,99,90,home,2.5,206.0,120.0,-140.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-12,False,True,phx,dal,86,113,away,2.0,210.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-13,False,True,bos,mil,108,95,home,1.5,212.5,105.0,-125.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-13,False,True,mem,gs,96,110,home,7.5,218.5,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-15,False,True,mil,bos,81,109,home,5.0,204.5,200.0,-240.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-15,False,True,dal,phx,123,90,home,6.5,204.5,240.0,-280.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-17,False,True,bos,mia,107,118,home,4.5,203.0,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-18,False,True,dal,gs,87,112,home,5.5,216.5,200.0,-240.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-19,False,True,bos,mia,127,102,home,1.0,206.0,-105.0,-115.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-20,False,True,dal,gs,117,126,home,6.0,214.5,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-21,False,True,mia,bos,109,103,home,5.5,207.5,210.0,-250.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-22,False,True,gs,dal,109,100,home,3.0,217.0,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-23,False,True,mia,bos,82,102,home,6.5,205.5,225.0,-265.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-24,False,True,gs,dal,109,119,home,1.5,215.5,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-25,False,True,bos,mia,93,80,away,3.5,203.5,-165.0,145.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-26,False,True,dal,gs,110,120,home,6.5,215.0,240.0,-280.0,False,False,True,Favorite Covers,Playoffs
2022,2022-05-27,False,True,mia,bos,111,103,home,8.5,201.5,330.0,-400.0,True,False,False,Underdog Wins,Playoffs
2022,2022-05-29,False,True,bos,mia,100,96,away,3.0,198.0,-150.0,130.0,False,False,True,Favorite Covers,Playoffs
2022,2022-06-02,False,True,bos,gs,120,108,home,3.5,214.0,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2022,2022-06-05,False,True,bos,gs,88,107,home,5.0,213.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2022,2022-06-08,False,True,gs,bos,100,116,home,3.5,214.5,135.0,-155.0,False,False,True,Favorite Covers,Playoffs
2022,2022-06-10,False,True,gs,bos,107,97,home,4.0,213.5,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2022,2022-06-13,False,True,bos,gs,94,104,home,4.0,211.0,145.0,-165.0,False,False,True,Favorite Covers,Playoffs
2022,2022-06-16,False,True,gs,bos,103,90,home,4.0,211.5,155.0,-175.0,True,False,False,Underdog Wins,Playoffs
2023,2023-04-15,False,True,bkn,phi,101,121,home,8.5,213.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-15,False,True,gs,sac,123,126,home,1.5,237.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-15,False,True,ny,cle,101,97,home,5.5,216.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-15,False,True,atl,bos,99,112,home,9.5,231.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-16,False,True,lac,phx,115,110,home,7.5,225.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-16,False,True,mia,mil,130,117,home,8.5,221.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-16,False,True,lal,mem,128,112,home,4.5,228.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-16,False,True,min,den,80,109,home,7.5,224.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-17,False,True,bkn,phi,84,96,home,9.5,211.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-17,False,True,gs,sac,106,114,away,2.5,239.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-18,False,True,atl,bos,106,119,home,10.5,230.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-18,False,True,lac,phx,109,123,home,7.5,226.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-18,False,True,ny,cle,90,107,home,6.5,214.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-19,False,True,mia,mil,122,138,home,6.5,216.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-19,False,True,min,den,113,122,home,8.5,222.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-19,False,True,lal,mem,93,103,home,0.5,223.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-20,False,True,sac,gs,97,114,home,6.5,240.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-20,False,True,phi,bkn,102,97,away,4.5,209.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-20,False,True,phx,lac,129,124,away,8.5,225.5,,,False,True,False,Underdog Covers But Loses,Playoffs
2023,2023-04-21,False,True,den,min,120,111,away,1.5,222.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-21,False,True,cle,ny,79,99,home,1.5,211.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-21,False,True,bos,atl,122,130,away,5.5,228.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-22,False,True,mil,mia,99,121,away,1.5,215.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-22,False,True,phx,lac,112,100,away,7.5,227.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-22,False,True,phi,bkn,96,88,away,2.5,210.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-22,False,True,mem,lal,101,111,home,4.5,222.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-23,False,True,cle,ny,93,102,home,1.5,203.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-23,False,True,den,min,108,114,away,3.5,222.5,,,True,False,False,Underdog Wins,Playoffs
2023,2023-04-23,False,True,sac,gs,125,126,home,7.5,237.5,,,False,True,False,Underdog Covers But Loses,Playoffs
2023,2023-04-23,False,True,bos,atl,129,121,away,7.5,231.5,,,False,False,True,Favorite Covers,Playoffs
2023,2023-04-24,False,True,mil,mia,114,119,away,7.5,217.5,,,True,False,False,Underdog Wins,Playoffs
